transaction_id,amount,transaction_hour,day_of_week,distance_from_home,foreign_transaction,previous_attempts_24h,is_fraud
2034,113.96,7,2,30.7,0,1,0
2035,130.57,20,6,101.2,0,0,0
2036,363.75,5,4,34.1,0,0,0
2037,32.49,6,1,154.7,0,0,0
2038,25.93,23,1,28.8,0,1,0
2039,133.35,6,4,34.7,0,0,0
2040,578.42,9,5,104.9,0,1,1
2041,27.56,23,3,67.1,1,2,0
2042,1770.48,18,1,146.1,0,0,1
2043,84.95,7,2,38.2,0,1,0
2044,104.9,7,4,37.9,0,0,0
2045,30.89,8,0,13.0,0,0,0
2046,145.89,1,5,29.6,0,2,0
2047,37.24,10,1,8.2,1,1,0
2048,39.4,16,0,53.5,0,0,0
2049,51.17,21,3,23.1,0,0,0
2050,97.23,15,3,16.9,0,0,0
2051,119.57,2,6,60.5,0,0,0
2052,87.14,7,0,109.3,0,0,0
2053,177.57,0,0,12.4,0,0,0
2054,197.08,11,4,19.7,0,0,0
2055,142.84,0,2,71.0,0,0,0
2056,254.19,3,2,59.9,0,1,0
2057,118.35,21,4,96.0,1,0,0
2058,32.87,12,3,18.1,0,2,0
2059,80.67,19,1,1.9,0,1,0
2060,85.94,13,4,3.2,0,0,0
2061,116.37,12,6,71.5,0,0,0
2062,37.58,0,4,25.5,1,0,0
2063,156.54,6,3,69.9,0,1,0
2064,855.84,12,0,25.4,0,1,1
2065,103.19,7,4,75.0,0,0,0
2066,120.67,19,3,105.8,1,0,0
2067,65.08,0,3,44.6,0,0,0
2068,13.57,19,2,2.9,0,0,0
2069,135.38,8,6,126.1,1,1,0
2070,127.88,14,2,16.0,0,0,0
2071,33.78,5,5,46.2,1,2,0
2072,83.97,19,5,4.0,0,0,0
2073,171.43,14,5,185.5,0,1,0
2074,54.57,23,0,35.1,0,0,0
2075,14.66,1,1,7.8,0,0,0
2076,66.7,23,5,64.3,0,0,0
2077,22.64,16,5,5.4,0,0,0
2078,82.59,4,3,62.5,1,0,0
2079,45.53,8,5,32.1,0,0,0
2080,185.78,12,2,8.8,0,0,0
2081,329.22,12,5,69.1,0,1,0
2082,32.95,23,1,3.6,0,0,0
2083,120.04,9,6,134.1,0,0,0
2084,68.59,10,4,0.8,0,0,0
2085,86.87,0,4,116.6,0,0,0
2086,19.52,22,0,112.8,1,0,0
2087,100.95,18,6,12.3,1,0,0
2088,60.5,16,1,26.5,1,1,0
2089,128.77,19,2,131.3,0,1,0
2090,72.63,2,5,1.0,0,0,0
2091,34.63,17,2,2.0,0,0,0
2092,27.7,20,1,6.9,0,0,0
2093,217.66,20,3,76.1,0,1,0
2094,41.85,16,3,3.7,0,1,0
2095,193.79,23,4,42.9,1,0,0
2096,76.86,9,6,26.1,0,0,0
2097,40.81,4,2,7.0,1,0,0
2098,79.1,5,0,109.6,0,1,0
2099,27.22,21,6,90.7,0,1,0
2100,140.9,23,4,31.1,0,1,0
2101,110.54,23,4,40.1,0,0,0
2102,117.06,22,3,59.5,0,1,0
2103,12.44,9,0,2.8,0,1,0
2104,89.55,6,4,8.5,0,1,0
2105,7.56,20,6,67.4,1,0,0
2106,33.08,7,1,226.8,0,1,0
2107,12.48,9,5,1.1,0,1,0
2108,167.17,12,3,66.4,0,0,0
2109,64.79,10,4,13.6,0,1,0
2110,40.23,16,6,79.1,1,1,0
2111,69.72,7,4,8.4,1,0,0
2112,94.19,15,3,52.9,0,0,0
2113,337.47,1,6,43.7,0,0,0
2114,107.41,11,3,46.5,0,0,0
2115,104.4,15,0,45.6,1,0,0
2116,27.16,13,4,72.8,0,1,0
2117,54.85,22,2,87.8,0,0,0
2118,27.16,7,3,53.3,1,1,0
2119,121.85,3,4,42.1,0,0,0
2120,1289.89,13,2,46.6,0,0,1
2121,187.0,9,2,74.9,0,3,0
2122,14.22,7,5,19.1,0,0,0
2123,150.08,15,5,55.2,0,1,0
2124,1142.49,15,1,30.3,0,0,1
2125,38.94,2,0,67.3,0,1,0
2126,107.26,10,4,6.3,1,0,0
2127,216.01,17,1,15.8,0,1,0
2128,145.84,14,5,48.2,0,0,0
2129,206.06,21,4,13.6,0,1,0
2130,105.27,17,5,27.3,0,0,0
2131,177.86,2,3,15.6,0,0,0
2132,80.19,18,1,12.0,0,0,0
2133,203.72,13,2,47.4,0,0,0
2134,98.52,3,3,14.9,0,0,0
2135,46.72,23,5,79.4,0,0,0
2136,155.69,1,3,95.5,0,1,0
2137,39.35,3,0,51.2,1,0,0
2138,57.47,6,0,76.3,0,0,0
2139,96.95,6,2,17.5,0,1,0
2140,98.53,10,4,93.4,0,0,0
2141,27.93,10,5,73.0,1,2,0
2142,51.79,4,6,15.6,0,1,0
2143,59.27,17,3,91.0,0,2,0
2144,180.09,20,2,8.0,0,0,0
2145,56.89,0,5,16.6,0,2,0
2146,88.44,4,6,22.7,0,1,0
2147,684.12,1,5,39.9,1,0,1
2148,139.83,8,5,35.1,0,2,0
2149,109.43,17,5,40.7,1,1,0
2150,257.52,23,5,53.0,1,0,0
2151,289.13,18,2,1.4,1,0,1
2152,90.34,21,3,25.0,0,0,0
2153,167.21,10,1,69.4,0,2,0
2154,82.61,18,4,12.8,0,1,0
2155,70.59,0,2,76.7,1,0,0
2156,80.18,0,4,10.8,0,0,0
2157,17.64,21,0,11.1,0,1,0
2158,50.65,8,6,3.6,0,0,0
2159,37.52,11,0,1.4,0,0,0
2160,124.32,22,3,15.2,1,1,0
2161,52.27,11,4,160.4,0,0,0
2162,152.7,1,1,20.7,0,3,0
2163,11.92,23,4,50.0,0,0,0
2164,34.81,11,5,36.7,0,0,0
2165,85.58,19,1,16.0,0,0,0
2166,151.09,19,0,318.5,0,2,0
2167,128.88,11,5,32.5,0,0,0
2168,131.79,3,4,17.7,0,0,0
2169,26.1,16,6,116.3,1,2,0
2170,722.94,6,6,114.2,0,0,1
2171,30.74,9,6,14.9,0,2,0
2172,51.21,22,1,54.2,0,1,0
2173,179.14,18,2,44.4,0,0,0
2174,41.85,6,2,58.2,1,1,0
2175,46.06,2,0,5.7,0,0,0
2176,130.42,19,3,16.6,0,0,0
2177,208.49,16,6,34.5,0,0,0
2178,76.52,13,4,0.7,0,1,0
2179,175.39,2,0,81.6,0,0,0
2180,53.27,18,5,43.4,0,1,0
2181,78.09,16,4,70.4,1,1,0
2182,16.61,18,5,15.5,0,0,0
2183,182.66,21,0,41.0,0,0,0
2184,9.9,21,6,51.4,0,0,0
2185,14.24,14,3,12.2,1,0,0
2186,142.24,13,5,84.9,1,0,0
2187,29.7,19,3,2.1,0,2,0
2188,20.15,16,0,38.0,0,2,0
2189,283.14,18,5,38.8,0,1,0
2190,196.85,19,0,91.2,0,0,0
2191,95.25,10,1,56.3,0,2,0
2192,24.57,0,0,84.8,0,1,0
2193,1193.13,22,2,51.8,0,1,1
2194,157.47,22,4,2.7,0,0,0
2195,59.58,22,5,120.7,0,0,0
2196,47.37,22,2,2.0,0,0,0
2197,15.01,2,1,1.7,0,0,0
2198,274.02,0,2,61.5,1,0,0
2199,132.37,6,5,88.2,1,1,0
2200,42.78,16,6,26.3,0,0,0
2201,76.92,0,2,8.0,0,1,0
2202,383.92,1,1,13.9,1,0,0
2203,61.46,7,0,15.4,0,0,0
2204,134.12,12,5,44.4,1,1,0
2205,284.95,13,3,48.1,0,2,0
2206,151.13,15,5,82.1,0,1,0
2207,95.06,5,4,18.7,0,1,0
2208,105.74,1,6,21.8,0,0,0
2209,138.59,23,6,21.7,0,2,0
2210,96.91,3,5,50.3,0,0,0
2211,38.81,7,3,66.2,0,0,0
2212,166.71,0,4,161.2,0,2,0
2213,600.16,22,0,82.3,0,0,1
2214,108.67,13,5,11.4,0,0,0
2215,53.0,4,3,40.6,0,2,0
2216,63.41,18,4,175.0,0,2,0
2217,123.38,7,6,73.6,1,1,0
2218,266.11,15,3,93.2,0,0,0
2219,147.2,9,2,18.4,0,1,0
2220,49.8,21,5,49.9,0,0,0
2221,37.72,9,3,139.3,0,4,0
2222,60.92,17,1,45.1,1,2,0
2223,92.12,8,0,9.6,1,0,0
2224,38.71,4,4,12.9,1,1,0
2225,115.5,8,5,112.0,0,1,0
2226,103.53,3,5,24.4,0,0,0
2227,67.76,19,6,2.9,1,0,0
2228,55.19,6,3,63.9,1,0,0
2229,22.92,9,2,26.2,0,1,0
2230,1316.79,22,2,31.9,0,2,1
2231,212.07,3,3,300.6,0,1,0
2232,119.2,10,2,16.1,1,3,0
2233,70.11,10,2,52.8,0,0,0
2234,90.42,6,3,91.3,0,3,0
2235,171.65,1,0,92.8,1,1,0
2236,183.36,20,4,0.6,1,1,0
2237,1459.84,9,6,149.9,0,0,1
2238,159.36,13,3,14.7,0,0,0
2239,60.87,1,1,57.3,0,0,0
2240,16.25,4,0,29.3,0,0,0
2241,122.33,23,3,20.6,0,1,0
2242,28.63,19,6,103.5,0,1,0
2243,185.33,13,5,69.4,1,0,0
2244,227.67,2,6,11.1,0,0,0
2245,395.09,3,5,38.8,0,1,1
2246,67.37,22,4,8.8,0,0,0
2247,126.03,6,0,5.7,0,0,0
2248,36.75,22,1,6.0,0,1,0
2249,142.81,11,3,34.6,0,0,0
2250,65.6,23,5,37.8,0,0,0
2251,158.79,18,2,117.1,0,0,0
2252,18.79,13,6,78.3,0,1,0
2253,274.52,12,5,59.9,0,1,0
2254,96.9,7,3,13.4,0,0,0
2255,69.51,19,6,16.6,0,0,0
2256,115.06,5,1,22.0,0,0,0
2257,70.51,12,4,61.7,0,0,0
2258,180.72,5,0,16.5,0,0,0
2259,170.11,4,1,14.9,1,1,0
2260,367.86,21,1,11.1,0,1,0
2261,180.6,10,4,11.2,0,0,0
2262,16.57,10,4,2.8,0,1,0
2263,14.38,1,5,17.8,0,0,0
2264,67.56,1,5,91.2,0,1,0
2265,11.95,16,0,27.2,0,0,0
2266,110.38,7,3,5.6,0,2,0
2267,114.39,21,6,33.9,0,1,0
2268,85.2,22,0,22.1,0,1,0
2269,134.7,10,4,94.1,1,1,0
2270,75.7,2,1,185.9,1,1,0
2271,240.12,3,6,41.2,0,0,0
2272,85.94,3,6,3.6,0,0,0
2273,35.05,11,3,114.0,0,0,0
2274,135.55,4,1,13.7,0,0,0
2275,93.48,0,3,32.5,1,1,0
2276,253.13,15,0,67.7,0,0,0
2277,59.7,16,0,32.2,1,1,0
2278,181.99,13,4,79.5,0,0,0
2279,105.76,7,0,59.0,1,1,0
2280,182.88,9,2,34.6,0,1,0
2281,251.37,18,2,22.1,0,0,0
2282,298.64,10,3,21.3,0,0,0
2283,7.65,5,2,49.4,0,1,0
2284,50.58,13,2,313.8,0,0,0
2285,149.23,17,5,45.4,0,0,0
2286,97.19,10,4,62.0,1,0,0
2287,304.54,19,1,44.7,0,1,0
2288,31.5,5,0,143.4,0,0,0
2289,79.0,9,6,91.8,0,2,0
2290,24.03,21,0,10.0,0,0,0
2291,136.49,13,2,61.5,1,0,0
2292,138.44,19,2,37.0,0,0,0
2293,28.62,12,6,24.4,0,1,0
2294,208.92,13,5,31.5,0,0,0
2295,79.33,15,1,1.2,1,0,0
2296,46.45,15,4,24.4,1,1,0
2297,94.91,5,0,50.4,1,1,0
2298,81.97,16,1,32.8,0,1,0
2299,115.87,17,2,107.2,1,0,0
2300,25.76,1,2,46.8,0,0,0
2301,47.3,11,6,152.7,1,0,0
2302,144.05,6,6,39.0,0,1,0
2303,3.52,7,0,73.9,0,1,0
2304,101.84,7,6,3.9,0,0,0
2305,22.54,2,4,20.8,0,1,0
2306,35.55,1,4,58.7,1,0,0
2307,32.46,19,3,132.8,1,1,0
2308,182.5,13,5,94.0,1,2,0
2309,89.33,1,0,57.6,0,0,0
2310,190.94,12,6,34.8,0,1,0
2311,210.06,0,5,65.2,0,1,0
2312,101.83,4,5,22.4,0,1,0
2313,52.11,19,3,5.1,0,0,0
2314,7.58,21,3,121.6,0,0,0
2315,52.33,10,4,90.4,1,0,0
2316,139.45,21,3,93.4,1,1,0
2317,299.71,14,0,14.8,0,0,0
2318,48.7,22,2,80.9,0,0,0
2319,128.3,19,0,25.4,1,1,0
2320,181.32,14,1,108.3,0,0,0
2321,52.81,0,5,1.5,0,0,0
2322,89.09,5,4,19.0,0,0,0
2323,23.51,17,1,35.3,0,0,0
2324,55.69,21,4,33.2,0,0,0
2325,116.04,16,4,97.9,0,0,0
2326,161.72,20,4,10.9,0,1,0
2327,44.13,8,4,8.3,0,2,0
2328,72.44,6,3,181.5,1,0,0
2329,337.45,16,5,51.0,0,0,0
2330,238.03,11,3,141.0,0,0,0
2331,27.81,21,0,63.6,0,0,0
2332,63.05,17,6,21.1,0,1,0
2333,9.52,22,4,32.5,0,0,0
2334,22.04,23,6,10.5,0,0,0
2335,117.65,21,4,27.5,0,1,0
2336,88.57,4,0,81.6,0,1,0
2337,17.21,2,5,78.7,0,0,0
2338,144.78,18,5,215.9,0,0,0
2339,25.72,3,0,112.1,0,1,0
2340,45.15,5,3,5.5,1,1,0
2341,1092.28,2,6,70.7,0,0,1
2342,73.74,6,2,23.5,0,1,0
2343,1021.72,17,5,5.6,1,0,1
2344,15.38,5,1,3.3,0,1,0
2345,116.93,19,5,11.0,0,1,0
2346,46.23,20,5,131.9,0,0,0
2347,167.62,22,1,94.9,0,1,0
2348,30.94,13,6,41.1,0,0,0
2349,21.07,8,3,195.2,0,0,0
2350,37.59,4,1,65.8,0,0,0
2351,68.77,9,0,32.0,0,0,0
2352,126.6,12,4,5.2,1,0,0
2353,60.53,16,5,34.1,0,0,0
2354,147.4,9,5,112.4,1,0,0
2355,126.66,22,3,40.7,1,1,0
2356,168.42,3,6,1.3,1,1,0
2357,19.52,6,3,69.0,0,0,0
2358,119.27,6,2,49.7,0,0,0
2359,162.71,15,6,166.4,0,0,0
2360,13.92,2,2,23.1,0,0,0
2361,43.4,1,5,144.4,0,0,0
2362,273.91,12,1,73.2,1,0,0
2363,162.71,18,1,27.0,0,0,0
2364,62.82,13,2,13.4,0,0,0
2365,87.32,3,4,42.1,1,1,0
2366,153.25,7,4,28.3,0,0,0
2367,130.79,22,4,105.4,0,0,0
2368,113.69,17,5,41.2,1,1,0
2369,223.2,20,0,82.8,0,0,0
2370,67.1,16,1,61.9,1,0,0
2371,137.36,12,0,152.9,0,0,0
2372,152.49,1,5,14.4,0,0,0
2373,27.33,3,5,38.5,0,0,0
2374,31.94,12,3,159.4,1,1,0
2375,209.92,10,0,53.6,0,0,0
2376,59.13,17,5,217.0,0,0,0
2377,71.34,2,6,3.5,0,0,0
2378,65.14,7,5,13.8,1,1,0
2379,117.39,0,1,65.7,1,0,0
2380,106.9,1,4,194.8,0,0,0
2381,969.61,22,0,55.9,0,1,1
2382,97.65,17,1,88.2,1,1,0
2383,149.9,21,4,9.7,0,0,0
2384,104.57,7,5,102.5,1,0,0
2385,69.12,9,6,2.7,0,0,0
2386,139.21,1,6,41.4,0,0,0
2387,141.62,13,2,47.7,0,0,0
2388,72.97,1,5,16.5,0,0,0
2389,28.43,18,4,58.3,0,0,0
2390,34.96,23,5,83.6,0,0,0
2391,79.8,0,6,35.1,0,0,0
2392,321.54,15,1,8.5,0,0,0
2393,78.66,20,1,15.2,0,1,0
2394,96.91,5,0,28.8,0,0,0
2395,82.8,22,5,30.1,1,0,0
2396,55.7,1,6,80.2,0,0,0
2397,24.32,20,3,9.7,0,0,0
2398,126.86,21,1,21.9,1,0,0
2399,7.45,21,0,8.8,1,0,0
2400,124.04,13,6,28.9,0,0,0
2401,114.17,18,4,6.4,0,0,0
2402,43.73,19,5,15.4,0,0,0
2403,65.51,6,5,10.8,0,2,0
2404,1019.31,19,6,40.6,1,0,1
2405,178.58,19,5,135.9,0,1,0
2406,51.2,22,1,8.2,0,0,0
2407,599.97,1,1,13.2,0,0,1
2408,27.09,12,6,75.4,0,0,0
2409,21.4,6,1,74.1,0,1,0
2410,26.13,11,6,57.9,0,0,0
2411,112.99,12,0,39.6,0,0,0
2412,122.03,20,3,56.5,0,0,0
2413,89.2,1,4,4.6,0,0,0
2414,91.33,5,3,53.5,1,2,0
2415,38.06,18,5,35.1,0,0,0
2416,179.72,7,2,19.6,1,0,0
2417,63.04,15,6,10.4,0,0,0
2418,74.83,22,2,80.9,0,0,0
2419,155.74,19,6,61.0,0,0,0
2420,33.87,2,0,5.4,1,1,0
2421,72.38,16,4,27.1,0,2,0
2422,136.68,6,0,101.5,0,1,0
2423,154.09,6,1,22.2,0,1,0
2424,63.31,9,4,9.4,0,0,0
2425,52.06,0,6,19.7,0,1,0
2426,17.01,6,3,23.7,1,0,0
2427,39.32,7,4,14.1,1,0,0
2428,61.42,22,6,9.1,0,2,0
2429,111.16,10,6,103.2,0,2,0
2430,166.54,12,6,46.6,1,0,0
2431,52.81,6,1,43.8,0,1,0
2432,154.77,16,2,48.2,1,0,0
2433,184.48,15,5,28.6,0,0,0
2434,56.99,23,2,21.5,0,0,0
2435,18.03,18,3,59.4,0,0,0
2436,89.57,13,5,31.6,0,2,0
2437,57.51,12,3,62.8,0,1,0
2438,55.72,2,2,43.3,0,1,0
2439,101.6,4,4,11.9,0,0,0
2440,182.13,13,0,138.6,0,0,0
2441,173.62,15,0,42.6,0,2,0
2442,52.43,4,3,91.6,0,1,0
2443,23.64,2,1,48.4,0,0,0
2444,82.85,22,1,21.3,0,0,0
2445,195.27,11,6,193.3,0,1,0
2446,25.05,22,3,61.0,0,0,0
2447,71.61,21,2,8.0,0,2,0
2448,32.04,21,0,1.2,0,0,0
2449,159.09,18,3,27.6,0,1,0
2450,67.69,9,0,14.8,0,1,0
2451,123.69,7,1,56.4,0,1,0
2452,80.66,23,0,112.5,0,0,0
2453,92.36,3,3,7.5,1,1,0
2454,1231.49,12,2,24.8,1,0,1
2455,84.7,5,4,3.1,0,0,0
2456,87.51,23,1,4.0,0,1,0
2457,131.21,2,0,22.2,0,0,0
2458,49.08,15,6,13.3,1,1,0
2459,60.95,17,6,34.5,0,0,0
2460,9.77,16,6,9.0,0,0,0
2461,121.09,17,1,17.8,0,0,0
2462,98.78,2,3,56.8,0,0,0
2463,60.65,5,1,8.6,0,0,0
2464,83.18,7,3,70.7,0,1,0
2465,112.95,10,3,33.8,0,0,0
2466,42.24,14,3,62.7,1,0,0
2467,186.69,9,2,3.0,0,1,0
2468,105.47,12,5,14.9,0,1,0
2469,52.51,18,0,1.7,1,1,0
2470,245.21,6,5,13.1,0,1,0
2471,73.49,8,5,13.7,0,1,0
2472,133.37,22,6,156.4,1,0,0
2473,49.52,16,6,84.8,0,0,0
2474,45.69,12,6,9.9,0,1,0
2475,51.4,20,3,53.5,0,1,0
2476,59.63,20,6,200.6,0,0,0
2477,209.49,3,2,0.3,0,0,0
2478,676.63,18,0,1.5,0,0,1
2479,41.8,22,2,22.6,0,1,0
2480,265.51,13,3,3.4,0,0,0
2481,57.61,21,6,109.1,0,1,0
2482,110.26,8,5,47.3,0,1,0
2483,195.88,10,6,25.4,0,0,0
2484,51.48,6,1,5.7,0,0,0
2485,163.33,8,1,64.9,1,2,0
2486,140.08,1,3,86.1,1,0,0
2487,74.33,3,4,2.0,1,1,0
2488,95.03,16,5,34.7,0,0,0
2489,181.04,4,0,54.8,1,0,0
2490,661.96,12,6,0.5,0,0,1
2491,176.44,20,3,108.6,0,1,0
2492,150.15,8,2,7.2,0,2,0
2493,89.53,23,5,18.6,0,0,0
2494,64.21,19,1,121.2,1,0,0
2495,20.12,23,1,20.0,1,0,0
2496,170.27,0,4,54.8,0,2,0
2497,96.8,20,6,44.7,0,0,0
2498,42.24,15,3,74.5,0,0,0
2499,172.99,0,4,29.2,0,0,0
2500,784.87,14,0,4.0,0,0,1
2501,54.05,18,3,66.2,0,0,0
2502,58.25,7,3,11.9,1,0,0
2503,25.27,15,0,17.5,0,0,0
2504,106.08,9,2,50.3,0,2,0
2505,154.14,18,1,17.2,0,0,0
2506,103.17,18,1,3.8,0,0,0
2507,12.06,22,4,30.8,0,0,0
2508,19.85,9,4,43.2,0,0,0
2509,24.8,10,0,81.5,0,0,0
2510,87.57,14,5,14.2,0,0,0
2511,156.35,4,2,71.6,1,2,0
2512,36.25,10,4,83.2,0,1,0
2513,148.79,20,4,43.9,0,2,0
2514,105.89,11,2,116.2,0,1,0
2515,105.12,6,0,39.6,1,0,0
2516,218.8,0,5,3.6,1,0,0
2517,147.54,12,1,76.7,0,0,0
2518,136.78,7,1,17.2,0,1,0
2519,194.95,7,3,35.6,0,0,0
2520,51.92,0,6,8.4,0,0,0
2521,46.38,14,6,6.0,0,2,0
2522,20.35,10,6,5.1,1,0,0
2523,88.73,11,4,24.4,1,0,0
2524,57.77,20,0,1.5,1,1,0
2525,173.34,8,4,30.0,1,1,0
2526,23.86,9,4,84.9,0,0,0
2527,56.3,14,0,214.7,0,1,0
2528,37.52,18,3,0.2,0,0,0
2529,141.83,21,1,17.6,0,0,0
2530,27.84,6,6,40.0,0,1,0
2531,59.69,7,1,78.3,1,1,0
2532,32.17,12,4,6.1,0,0,0
2533,25.74,5,0,52.6,0,0,0
2534,195.35,5,2,25.9,0,2,0
2535,90.03,20,5,37.4,1,0,0
2536,23.28,3,0,6.6,0,0,0
2537,192.87,6,0,91.0,0,1,0
2538,37.15,12,4,63.6,1,0,0
2539,15.96,23,5,31.7,1,1,0
2540,18.6,3,0,1.0,0,0,0
2541,9.73,8,0,86.8,1,0,0
2542,56.57,19,5,56.1,0,0,0
2543,34.99,15,3,36.1,0,1,0
2544,243.14,17,3,16.4,0,0,0
2545,113.96,12,0,6.4,0,0,0
2546,66.83,13,1,55.3,0,0,0
2547,42.13,13,4,79.1,0,0,0
2548,52.85,23,2,69.1,1,0,0
2549,54.5,10,5,53.9,0,1,0
2550,474.21,7,3,9.6,0,0,1
2551,135.16,7,3,30.7,1,3,0
2552,45.66,23,0,70.1,0,1,0
2553,58.87,10,2,9.8,0,1,0
2554,58.09,18,5,35.1,0,1,0
2555,24.09,9,1,15.7,0,0,0
2556,107.48,16,2,92.1,1,0,0
2557,65.29,16,4,45.7,1,0,0
2558,193.78,5,4,33.0,0,1,0
2559,37.43,12,6,40.1,0,0,0
2560,85.1,22,3,20.1,0,1,0
2561,7.52,5,2,57.7,0,0,0
2562,39.83,17,2,30.8,0,1,0
2563,103.91,3,2,35.6,0,0,0
2564,89.96,10,4,29.9,0,1,0
2565,84.17,6,0,1.6,0,0,0
2566,167.38,0,4,76.2,0,1,0
2567,59.22,4,2,61.0,0,0,0
2568,185.48,19,3,15.8,0,0,0
2569,86.61,14,5,43.1,0,1,0
2570,126.6,23,5,22.4,0,0,0
2571,273.88,5,2,50.6,1,0,0
2572,94.66,22,5,17.7,0,1,0
2573,136.76,12,1,100.0,0,1,0
2574,74.8,4,2,161.3,0,1,0
2575,121.36,13,3,20.2,0,0,0
2576,108.2,16,6,4.3,0,1,0
2577,120.5,2,5,33.6,0,0,0
2578,31.63,9,1,56.7,1,1,0
2579,40.98,12,5,45.1,1,1,0
2580,44.28,5,0,49.2,0,0,0
2581,138.19,5,6,0.8,0,1,0
2582,29.21,18,4,206.3,1,0,0
2583,82.75,18,4,13.3,0,1,0
2584,93.75,2,0,35.6,1,0,0
2585,63.95,11,1,39.2,0,0,0
2586,117.24,11,2,4.5,0,0,0
2587,100.97,9,4,132.5,0,1,0
2588,20.46,15,4,22.2,1,0,0
2589,47.92,7,1,55.8,0,0,0
2590,224.64,14,5,40.9,0,0,0
2591,249.45,5,2,113.5,0,1,0
2592,146.41,13,5,74.9,1,0,0
2593,19.88,4,4,111.8,0,0,0
2594,115.84,7,0,94.1,0,3,0
2595,99.47,13,3,2.3,0,0,0
2596,795.83,17,5,52.8,1,1,1
2597,57.13,11,1,4.5,0,0,0
2598,51.9,11,2,92.7,0,0,0
2599,40.91,9,4,237.4,0,1,0
2600,26.78,2,3,50.1,1,1,0
2601,143.22,19,5,39.7,0,1,0
2602,116.23,10,5,49.7,0,0,0
2603,298.43,6,2,196.0,0,2,1
2604,64.18,5,4,19.9,0,0,0
2605,46.34,22,5,88.4,0,1,0
2606,255.28,12,0,2.8,1,0,0
2607,180.7,23,2,24.0,1,0,0
2608,163.22,9,3,76.9,0,0,0
2609,25.18,14,1,23.9,0,0,0
2610,91.84,12,3,1.4,0,0,0
2611,123.16,5,6,41.7,0,0,0
2612,82.04,16,2,40.8,0,1,0
2613,109.11,7,3,24.9,1,1,0
2614,66.55,16,5,107.2,0,0,0
2615,54.69,20,5,27.8,0,0,0
2616,52.84,1,6,69.9,0,0,0
2617,41.92,12,2,10.8,0,1,0
2618,78.63,10,4,9.1,0,0,0
2619,186.25,14,2,28.2,0,0,0
2620,77.1,23,2,4.1,0,1,0
2621,36.67,3,6,56.5,0,0,0
2622,75.88,16,4,19.6,0,0,0
2623,31.08,10,4,123.7,0,0,0
2624,91.36,13,5,33.4,0,0,0
2625,183.97,20,3,7.5,1,1,0
2626,48.64,9,4,15.2,0,0,0
2627,38.36,23,2,76.2,0,0,0
2628,321.83,15,1,8.8,0,0,1
2629,88.21,1,3,22.0,0,0,0
2630,6.57,23,6,6.3,0,1,0
2631,11.02,10,5,7.7,0,1,0
2632,57.42,21,3,28.7,0,1,0
2633,161.83,21,6,15.7,0,0,0
2634,768.07,20,1,17.9,0,0,1
2635,110.3,2,1,160.5,0,0,0
2636,45.26,18,3,2.6,0,0,0
2637,67.91,16,0,61.0,0,0,0
2638,966.22,12,6,31.9,0,0,1
2639,117.46,2,2,102.1,0,0,0
2640,12.44,4,1,10.5,0,1,0
2641,81.79,15,6,33.9,0,0,0
2642,22.41,5,1,45.5,0,1,0
2643,131.65,12,6,14.7,0,0,0
2644,90.24,10,1,9.1,0,0,0
2645,139.49,15,4,62.0,0,1,0
2646,92.85,22,0,85.3,0,0,0
2647,161.75,4,1,69.0,0,3,0
2648,61.89,10,6,54.8,0,0,0
2649,181.42,13,1,33.8,0,0,0
2650,51.87,5,2,65.2,1,0,0
2651,35.07,13,6,273.0,0,1,0
2652,354.38,8,4,44.0,0,0,1
2653,153.55,17,1,193.5,0,1,0
2654,47.23,7,4,38.7,1,1,0
2655,146.37,19,6,18.8,0,0,0
2656,16.09,10,1,8.5,0,1,0
2657,166.5,1,0,19.9,0,0,0
2658,66.15,5,3,35.0,1,2,0
2659,75.82,0,1,57.3,0,1,0
2660,80.58,19,5,52.3,0,0,0
2661,21.27,0,1,2.7,0,1,0
2662,286.87,5,3,11.2,0,2,0
2663,18.29,14,0,9.7,0,0,0
2664,65.89,6,5,13.2,1,0,0
2665,86.37,13,4,4.0,0,0,0
2666,126.06,0,0,13.5,0,0,0
2667,111.18,7,4,37.7,0,1,0
2668,34.61,12,5,1.3,0,0,0
2669,73.86,9,5,7.6,0,0,0
2670,68.55,12,5,3.5,0,0,0
2671,185.94,12,5,191.1,1,0,0
2672,82.74,14,3,13.2,0,0,0
2673,126.36,23,4,29.8,0,1,0
2674,170.79,16,0,117.9,0,0,0
2675,68.83,15,5,13.2,0,0,0
2676,342.21,1,2,41.8,0,0,0
2677,54.03,1,5,13.2,0,1,0
2678,52.58,0,2,13.3,1,1,0
2679,15.4,7,1,161.2,0,1,0
2680,152.33,16,4,24.8,0,2,0
2681,42.7,17,5,62.7,0,0,0
2682,114.69,10,2,8.3,0,0,0
2683,159.58,21,5,17.3,1,0,0
2684,59.62,14,6,1.3,0,0,0
2685,117.09,23,5,16.2,0,0,0
2686,56.61,19,4,1.7,0,1,0
2687,1465.22,1,0,121.0,0,1,1
2688,116.26,21,4,1.0,0,1,0
2689,219.76,4,2,20.8,1,1,0
2690,51.71,23,5,8.2,0,0,0
2691,26.64,17,0,5.5,0,0,0
2692,58.46,22,5,16.2,0,0,0
2693,286.01,8,4,16.7,0,0,0
2694,80.84,4,5,17.4,1,1,0
2695,97.38,6,6,61.0,0,1,0
2696,115.51,6,6,14.2,1,0,0
